,season,round,driver,driver_points,driver_wins,driver_standings_pos
3102,1998,9,herbert,1.0,0.0,12.0
3103,1998,9,ralf_schumacher,0.0,0.0,16.0
3104,1998,9,diniz,1.0,0.0,13.0
3105,1998,9,magnussen,1.0,0.0,14.0
3106,1998,9,nakano,0.0,0.0,15.0
3107,1998,9,damon_hill,0.0,0.0,17.0
3108,1998,9,rosset,0.0,0.0,18.0
3109,1998,9,tuero,0.0,0.0,19.0
3110,1998,9,panis,0.0,0.0,20.0
3111,1998,9,takagi,0.0,0.0,22.0
3112,1998,9,trulli,0.0,0.0,21.0
3113,1998,9,verstappen,0.0,0.0,23.0
3114,1998,10,hakkinen,56.0,4.0,1.0
3115,1998,10,michael_schumacher,54.0,4.0,2.0
3116,1998,10,coulthard,30.0,1.0,3.0
3117,1998,10,irvine,29.0,0.0,4.0
3118,1998,10,wurz,17.0,0.0,5.0
3119,1998,10,fisichella,15.0,0.0,6.0
3120,1998,10,villeneuve,11.0,0.0,7.0
3121,1998,10,frentzen,8.0,0.0,8.0
3122,1998,10,barrichello,4.0,0.0,9.0
3123,1998,10,salo,3.0,0.0,10.0
3124,1998,10,alesi,3.0,0.0,11.0
3125,1998,10,ralf_schumacher,1.0,0.0,13.0
3126,1998,10,herbert,1.0,0.0,12.0
3127,1998,10,diniz,1.0,0.0,14.0
3128,1998,10,magnussen,1.0,0.0,15.0
3129,1998,10,damon_hill,0.0,0.0,17.0
3130,1998,10,nakano,0.0,0.0,16.0
3131,1998,10,rosset,0.0,0.0,18.0
3132,1998,10,tuero,0.0,0.0,19.0
3133,1998,10,trulli,0.0,0.0,22.0
3134,1998,10,panis,0.0,0.0,20.0
3135,1998,10,takagi,0.0,0.0,21.0
3136,1998,10,verstappen,0.0,0.0,23.0
3137,1998,11,hakkinen,66.0,5.0,1.0
3138,1998,11,michael_schumacher,58.0,4.0,2.0
3139,1998,11,coulthard,36.0,1.0,3.0
3140,1998,11,irvine,32.0,0.0,4.0
3141,1998,11,wurz,17.0,0.0,5.0
3142,1998,11,villeneuve,12.0,0.0,7.0
3143,1998,11,fisichella,15.0,0.0,6.0
3144,1998,11,frentzen,8.0,0.0,8.0
3145,1998,11,barrichello,4.0,0.0,9.0
3146,1998,11,ralf_schumacher,3.0,0.0,12.0
3147,1998,11,damon_hill,0.0,0.0,16.0
3148,1998,11,salo,3.0,0.0,10.0
3149,1998,11,alesi,3.0,0.0,11.0
3150,1998,11,herbert,1.0,0.0,13.0
3151,1998,11,diniz,1.0,0.0,14.0
3152,1998,11,magnussen,1.0,0.0,15.0
3153,1998,11,nakano,0.0,0.0,17.0
3154,1998,11,rosset,0.0,0.0,18.0
3155,1998,11,tuero,0.0,0.0,19.0
3156,1998,11,trulli,0.0,0.0,20.0
3157,1998,11,panis,0.0,0.0,21.0
3158,1998,11,takagi,0.0,0.0,22.0
3159,1998,11,verstappen,0.0,0.0,23.0
3160,1998,12,hakkinen,76.0,6.0,1.0
3161,1998,12,michael_schumacher,60.0,4.0,2.0
3162,1998,12,coulthard,42.0,1.0,3.0
3163,1998,12,irvine,32.0,0.0,4.0
3164,1998,12,villeneuve,16.0,0.0,6.0
3165,1998,12,wurz,17.0,0.0,5.0
3166,1998,12,fisichella,15.0,0.0,7.0
3167,1998,12,frentzen,8.0,0.0,8.0
3168,1998,12,damon_hill,3.0,0.0,11.0
3169,1998,12,barrichello,4.0,0.0,9.0
3170,1998,12,ralf_schumacher,4.0,0.0,10.0
3171,1998,12,salo,3.0,0.0,12.0
3172,1998,12,alesi,3.0,0.0,13.0
3173,1998,12,herbert,1.0,0.0,14.0
3174,1998,12,diniz,1.0,0.0,15.0
3175,1998,12,magnussen,1.0,0.0,16.0
3176,1998,12,nakano,0.0,0.0,17.0
3177,1998,12,rosset,0.0,0.0,18.0
3178,1998,12,tuero,0.0,0.0,19.0
3179,1998,12,trulli,0.0,0.0,20.0
3180,1998,12,panis,0.0,0.0,21.0
3181,1998,12,takagi,0.0,0.0,22.0
3182,1998,12,verstappen,0.0,0.0,23.0
3183,1998,13,hakkinen,77.0,6.0,1.0
3184,1998,13,michael_schumacher,70.0,5.0,2.0
3185,1998,13,coulthard,48.0,1.0,3.0
3186,1998,13,irvine,32.0,0.0,4.0
3187,1998,13,villeneuve,20.0,0.0,5.0
3188,1998,13,wurz,17.0,0.0,6.0
3189,1998,13,damon_hill,6.0,0.0,9.0
3190,1998,13,fisichella,15.0,0.0,7.0
3191,1998,13,frentzen,10.0,0.0,8.0
3192,1998,13,ralf_schumacher,4.0,0.0,11.0
3193,1998,13,alesi,3.0,0.0,13.0
3194,1998,13,barrichello,4.0,0.0,10.0
3195,1998,13,salo,3.0,0.0,12.0
3196,1998,13,diniz,1.0,0.0,15.0
3197,1998,13,herbert,1.0,0.0,14.0
3198,1998,13,trulli,0.0,0.0,20.0
3199,1998,13,magnussen,1.0,0.0,16.0
3200,1998,13,nakano,0.0,0.0,17.0
3201,1998,13,rosset,0.0,0.0,18.0
3202,1998,13,tuero,0.0,0.0,19.0
3203,1998,13,panis,0.0,0.0,21.0
3204,1998,13,takagi,0.0,0.0,22.0
3205,1998,13,verstappen,0.0,0.0,23.0
3206,1998,14,hakkinen,77.0,6.0,1.0
3207,1998,14,michael_schumacher,70.0,5.0,2.0
3208,1998,14,coulthard,48.0,1.0,3.0
3209,1998,14,irvine,32.0,0.0,4.0
3210,1998,14,villeneuve,20.0,0.0,5.0
3211,1998,14,damon_hill,16.0,1.0,7.0
3212,1998,14,wurz,17.0,0.0,6.0
3213,1998,14,fisichella,15.0,0.0,8.0
3214,1998,14,ralf_schumacher,10.0,0.0,10.0
3215,1998,14,frentzen,13.0,0.0,9.0
3216,1998,14,alesi,7.0,0.0,11.0
3217,1998,14,barrichello,4.0,0.0,12.0
3218,1998,14,salo,3.0,0.0,13.0
3219,1998,14,diniz,3.0,0.0,14.0
3220,1998,14,herbert,1.0,0.0,15.0
3221,1998,14,trulli,1.0,0.0,16.0
3222,1998,14,magnussen,1.0,0.0,17.0
3223,1998,14,nakano,0.0,0.0,18.0
3224,1998,14,tuero,0.0,0.0,20.0
3225,1998,14,rosset,0.0,0.0,19.0
3226,1998,14,takagi,0.0,0.0,22.0
3227,1998,14,panis,0.0,0.0,21.0
3228,1998,14,verstappen,0.0,0.0,23.0
3229,1998,15,hakkinen,80.0,6.0,1.0
3230,1998,15,michael_schumacher,80.0,6.0,2.0
3231,1998,15,coulthard,48.0,1.0,3.0
3232,1998,15,irvine,38.0,0.0,4.0
3233,1998,15,villeneuve,20.0,0.0,5.0
3234,1998,15,damon_hill,17.0,1.0,6.0
3235,1998,15,wurz,17.0,0.0,7.0
3236,1998,15,fisichella,15.0,0.0,8.0
3237,1998,15,frentzen,13.0,0.0,10.0
3238,1998,15,ralf_schumacher,14.0,0.0,9.0
3239,1998,15,alesi,9.0,0.0,11.0
3240,1998,15,barrichello,4.0,0.0,12.0
3241,1998,15,salo,3.0,0.0,13.0
3242,1998,15,diniz,3.0,0.0,14.0
3243,1998,15,herbert,1.0,0.0,15.0
3244,1998,15,trulli,1.0,0.0,16.0
3245,1998,15,magnussen,1.0,0.0,17.0
3246,1998,15,nakano,0.0,0.0,18.0
3247,1998,15,tuero,0.0,0.0,19.0
3248,1998,15,rosset,0.0,0.0,20.0
3249,1998,15,takagi,0.0,0.0,21.0
3250,1998,15,panis,0.0,0.0,22.0
3251,1998,15,verstappen,0.0,0.0,23.0
3252,1998,16,hakkinen,90.0,7.0,1.0
3253,1998,16,michael_schumacher,86.0,6.0,2.0
3254,1998,16,coulthard,52.0,1.0,3.0
3255,1998,16,irvine,41.0,0.0,4.0
3256,1998,16,villeneuve,20.0,0.0,5.0
3257,1998,16,damon_hill,17.0,1.0,6.0
3258,1998,16,frentzen,15.0,0.0,9.0
3259,1998,16,wurz,17.0,0.0,7.0
3260,1998,16,fisichella,16.0,0.0,8.0
3261,1998,16,ralf_schumacher,14.0,0.0,10.0
3262,1998,16,alesi,9.0,0.0,11.0
3263,1998,16,barrichello,4.0,0.0,12.0
3264,1998,16,salo,3.0,0.0,13.0
3265,1998,16,diniz,3.0,0.0,14.0
3266,1998,16,herbert,1.0,0.0,15.0
3267,1998,16,trulli,1.0,0.0,16.0
3268,1998,16,magnussen,1.0,0.0,17.0
3269,1998,16,nakano,0.0,0.0,18.0
3270,1998,16,tuero,0.0,0.0,19.0
3271,1998,16,rosset,0.0,0.0,20.0
3272,1998,16,takagi,0.0,0.0,21.0
3273,1998,16,panis,0.0,0.0,22.0
3274,1998,16,verstappen,0.0,0.0,23.0
3275,1999,1,irvine,0.0,0.0,0.0
3276,1999,1,frentzen,0.0,0.0,0.0
3277,1999,1,ralf_schumacher,0.0,0.0,0.0
3278,1999,1,fisichella,0.0,0.0,0.0
3279,1999,1,barrichello,0.0,0.0,0.0
3280,1999,1,rosa,0.0,0.0,0.0
3281,1999,1,takagi,0.0,0.0,0.0
