,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
9566,2015,4,bahrain,nasr,1992-08-21,Brazilian,sauber,12,,+1 Lap,0.0,12
9567,2015,4,bahrain,hulkenberg,1987-08-19,German,force_india,8,,+1 Lap,0.0,13
9568,2015,4,bahrain,ericsson,1990-09-02,Swedish,sauber,13,,+1 Lap,0.0,14
9569,2015,4,bahrain,maldonado,1985-03-09,Venezuelan,lotus_f1,16,,+1 Lap,0.0,15
9570,2015,4,bahrain,stevens,1991-06-28,British,manor,18,,+2 Laps,0.0,16
9571,2015,4,bahrain,merhi,1991-03-22,Spanish,manor,19,,+3 Laps,0.0,17
9572,2015,4,bahrain,max_verstappen,1997-09-30,Dutch,toro_rosso,15,,Electrical,0.0,18
9573,2015,4,bahrain,sainz,1994-09-01,Spanish,toro_rosso,9,,Engine,0.0,19
9574,2015,4,bahrain,button,1980-01-19,British,mclaren,20,,ERS,0.0,20
9575,2015,5,catalunya,rosberg,1985-06-27,German,mercedes,1,6072555.0,Finished,25.0,1
9576,2015,5,catalunya,hamilton,1985-01-07,British,mercedes,2,6090106.0,Finished,18.0,2
9577,2015,5,catalunya,vettel,1987-07-03,German,ferrari,3,6117897.0,Finished,15.0,3
9578,2015,5,catalunya,bottas,1989-08-28,Finnish,williams,4,6131772.0,Finished,12.0,4
9579,2015,5,catalunya,raikkonen,1979-10-17,Finnish,ferrari,7,6132557.0,Finished,10.0,5
9580,2015,5,catalunya,massa,1981-04-25,Brazilian,williams,9,6153869.0,Finished,8.0,6
9581,2015,5,catalunya,ricciardo,1989-07-01,Australian,red_bull,10,,+1 Lap,6.0,7
9582,2015,5,catalunya,grosjean,1986-04-17,French,lotus_f1,11,,+1 Lap,4.0,8
9583,2015,5,catalunya,sainz,1994-09-01,Spanish,toro_rosso,5,,+1 Lap,2.0,9
9584,2015,5,catalunya,kvyat,1994-04-26,Russian,red_bull,8,,+1 Lap,1.0,10
9585,2015,5,catalunya,max_verstappen,1997-09-30,Dutch,toro_rosso,6,,+1 Lap,0.0,11
9586,2015,5,catalunya,nasr,1992-08-21,Brazilian,sauber,15,,+1 Lap,0.0,12
9587,2015,5,catalunya,perez,1990-01-26,Mexican,force_india,18,,+1 Lap,0.0,13
9588,2015,5,catalunya,ericsson,1990-09-02,Swedish,sauber,16,,+1 Lap,0.0,14
9589,2015,5,catalunya,hulkenberg,1987-08-19,German,force_india,17,,+1 Lap,0.0,15
9590,2015,5,catalunya,button,1980-01-19,British,mclaren,14,,+1 Lap,0.0,16
9591,2015,5,catalunya,stevens,1991-06-28,British,manor,19,,+3 Laps,0.0,17
9592,2015,5,catalunya,merhi,1991-03-22,Spanish,manor,20,,+4 Laps,0.0,18
9593,2015,5,catalunya,maldonado,1985-03-09,Venezuelan,lotus_f1,12,,Accident,0.0,19
9594,2015,5,catalunya,alonso,1981-07-29,Spanish,mclaren,13,,Brakes,0.0,20
9595,2015,6,monaco,rosberg,1985-06-27,German,mercedes,2,6558420.0,Finished,25.0,1
9596,2015,6,monaco,vettel,1987-07-03,German,ferrari,3,6562906.0,Finished,18.0,2
9597,2015,6,monaco,hamilton,1985-01-07,British,mercedes,1,6564473.0,Finished,15.0,3
9598,2015,6,monaco,kvyat,1994-04-26,Russian,red_bull,5,6570385.0,Finished,12.0,4
9599,2015,6,monaco,ricciardo,1989-07-01,Australian,red_bull,4,6572028.0,Finished,10.0,5
9600,2015,6,monaco,raikkonen,1979-10-17,Finnish,ferrari,6,6572765.0,Finished,8.0,6
9601,2015,6,monaco,perez,1990-01-26,Mexican,force_india,7,6573433.0,Finished,6.0,7
9602,2015,6,monaco,button,1980-01-19,British,mclaren,10,6574483.0,Finished,4.0,8
9603,2015,6,monaco,nasr,1992-08-21,Brazilian,sauber,14,6582046.0,Finished,2.0,9
9604,2015,6,monaco,sainz,1994-09-01,Spanish,toro_rosso,0,6583476.0,Finished,1.0,10
9605,2015,6,monaco,hulkenberg,1987-08-19,German,force_india,11,6584652.0,Finished,0.0,11
9606,2015,6,monaco,grosjean,1986-04-17,French,lotus_f1,15,6586835.0,Finished,0.0,12
9607,2015,6,monaco,ericsson,1990-09-02,Swedish,sauber,17,6589579.0,Finished,0.0,13
9608,2015,6,monaco,bottas,1989-08-28,Finnish,williams,16,6604209.0,Finished,0.0,14
9609,2015,6,monaco,massa,1981-04-25,Brazilian,williams,12,,+1 Lap,0.0,15
9610,2015,6,monaco,merhi,1991-03-22,Spanish,manor,19,,+2 Laps,0.0,16
9611,2015,6,monaco,stevens,1991-06-28,British,manor,18,,+2 Laps,0.0,17
9612,2015,6,monaco,max_verstappen,1997-09-30,Dutch,toro_rosso,9,,Accident,0.0,18
9613,2015,6,monaco,alonso,1981-07-29,Spanish,mclaren,13,,Gearbox,0.0,19
9614,2015,6,monaco,maldonado,1985-03-09,Venezuelan,lotus_f1,8,,Brakes,0.0,20
9615,2015,7,villeneuve,hamilton,1985-01-07,British,mercedes,1,5513145.0,Finished,25.0,1
9616,2015,7,villeneuve,rosberg,1985-06-27,German,mercedes,2,5515430.0,Finished,18.0,2
9617,2015,7,villeneuve,bottas,1989-08-28,Finnish,williams,4,5553811.0,Finished,15.0,3
9618,2015,7,villeneuve,raikkonen,1979-10-17,Finnish,ferrari,3,5558770.0,Finished,12.0,4
9619,2015,7,villeneuve,vettel,1987-07-03,German,ferrari,18,5563048.0,Finished,10.0,5
9620,2015,7,villeneuve,massa,1981-04-25,Brazilian,williams,15,5569526.0,Finished,8.0,6
9621,2015,7,villeneuve,maldonado,1985-03-09,Venezuelan,lotus_f1,6,5579809.0,Finished,6.0,7
9622,2015,7,villeneuve,hulkenberg,1987-08-19,German,force_india,7,,+1 Lap,4.0,8
9623,2015,7,villeneuve,kvyat,1994-04-26,Russian,red_bull,8,,+1 Lap,2.0,9
9624,2015,7,villeneuve,grosjean,1986-04-17,French,lotus_f1,5,,+1 Lap,1.0,10
9625,2015,7,villeneuve,perez,1990-01-26,Mexican,force_india,10,,+1 Lap,0.0,11
9626,2015,7,villeneuve,sainz,1994-09-01,Spanish,toro_rosso,11,,+1 Lap,0.0,12
9627,2015,7,villeneuve,ricciardo,1989-07-01,Australian,red_bull,9,,+1 Lap,0.0,13
9628,2015,7,villeneuve,ericsson,1990-09-02,Swedish,sauber,12,,+1 Lap,0.0,14
9629,2015,7,villeneuve,max_verstappen,1997-09-30,Dutch,toro_rosso,19,,+1 Lap,0.0,15
9630,2015,7,villeneuve,nasr,1992-08-21,Brazilian,sauber,14,,+2 Laps,0.0,16
9631,2015,7,villeneuve,stevens,1991-06-28,British,manor,17,,+4 Laps,0.0,17
9632,2015,7,villeneuve,merhi,1991-03-22,Spanish,manor,16,,Retired,0.0,18
9633,2015,7,villeneuve,button,1980-01-19,British,mclaren,20,,Retired,0.0,19
9634,2015,7,villeneuve,alonso,1981-07-29,Spanish,mclaren,13,,Engine,0.0,20
9635,2015,8,red_bull_ring,rosberg,1985-06-27,German,mercedes,2,5416930.0,Finished,25.0,1
9636,2015,8,red_bull_ring,hamilton,1985-01-07,British,mercedes,1,5425730.0,Finished,18.0,2
9637,2015,8,red_bull_ring,massa,1981-04-25,Brazilian,williams,4,5434503.0,Finished,15.0,3
9638,2015,8,red_bull_ring,vettel,1987-07-03,German,ferrari,3,5435111.0,Finished,12.0,4
9639,2015,8,red_bull_ring,bottas,1989-08-28,Finnish,williams,6,5470534.0,Finished,10.0,5
9640,2015,8,red_bull_ring,hulkenberg,1987-08-19,German,force_india,5,5481005.0,Finished,8.0,6
9641,2015,8,red_bull_ring,maldonado,1985-03-09,Venezuelan,lotus_f1,10,,+1 Lap,6.0,7
9642,2015,8,red_bull_ring,max_verstappen,1997-09-30,Dutch,toro_rosso,7,,+1 Lap,4.0,8
9643,2015,8,red_bull_ring,perez,1990-01-26,Mexican,force_india,13,,+1 Lap,2.0,9
9644,2015,8,red_bull_ring,ricciardo,1989-07-01,Australian,red_bull,18,,+1 Lap,1.0,10
9645,2015,8,red_bull_ring,nasr,1992-08-21,Brazilian,sauber,8,,+1 Lap,0.0,11
9646,2015,8,red_bull_ring,kvyat,1994-04-26,Russian,red_bull,15,,+1 Lap,0.0,12
9647,2015,8,red_bull_ring,ericsson,1990-09-02,Swedish,sauber,11,,+2 Laps,0.0,13
9648,2015,8,red_bull_ring,merhi,1991-03-22,Spanish,manor,16,,+3 Laps,0.0,14
9649,2015,8,red_bull_ring,grosjean,1986-04-17,French,lotus_f1,9,,Gearbox,0.0,15
9650,2015,8,red_bull_ring,sainz,1994-09-01,Spanish,toro_rosso,12,,Power loss,0.0,16
9651,2015,8,red_bull_ring,button,1980-01-19,British,mclaren,20,,Retired,0.0,17
9652,2015,8,red_bull_ring,stevens,1991-06-28,British,manor,17,,Oil leak,0.0,18
9653,2015,8,red_bull_ring,raikkonen,1979-10-17,Finnish,ferrari,14,,Collision,0.0,19
9654,2015,8,red_bull_ring,alonso,1981-07-29,Spanish,mclaren,19,,Collision,0.0,20
9655,2015,9,silverstone,hamilton,1985-01-07,British,mercedes,1,5487729.0,Finished,25.0,1
9656,2015,9,silverstone,rosberg,1985-06-27,German,mercedes,2,5498685.0,Finished,18.0,2
9657,2015,9,silverstone,vettel,1987-07-03,German,ferrari,6,5513172.0,Finished,15.0,3
9658,2015,9,silverstone,massa,1981-04-25,Brazilian,williams,3,5524568.0,Finished,12.0,4
9659,2015,9,silverstone,bottas,1989-08-28,Finnish,williams,4,5550923.0,Finished,10.0,5
9660,2015,9,silverstone,kvyat,1994-04-26,Russian,red_bull,7,5551684.0,Finished,8.0,6
9661,2015,9,silverstone,hulkenberg,1987-08-19,German,force_india,9,5566473.0,Finished,6.0,7
9662,2015,9,silverstone,raikkonen,1979-10-17,Finnish,ferrari,5,,+1 Lap,4.0,8
9663,2015,9,silverstone,perez,1990-01-26,Mexican,force_india,11,,+1 Lap,2.0,9
9664,2015,9,silverstone,alonso,1981-07-29,Spanish,mclaren,17,,+1 Lap,1.0,10
9665,2015,9,silverstone,ericsson,1990-09-02,Swedish,sauber,15,,+1 Lap,0.0,11
9666,2015,9,silverstone,merhi,1991-03-22,Spanish,manor,20,,+3 Laps,0.0,12
9667,2015,9,silverstone,stevens,1991-06-28,British,manor,19,,+3 Laps,0.0,13
9668,2015,9,silverstone,sainz,1994-09-01,Spanish,toro_rosso,8,,Electrical,0.0,14
9669,2015,9,silverstone,ricciardo,1989-07-01,Australian,red_bull,10,,Electrical,0.0,15
9670,2015,9,silverstone,max_verstappen,1997-09-30,Dutch,toro_rosso,13,,Spun off,0.0,16
9671,2015,9,silverstone,grosjean,1986-04-17,French,lotus_f1,12,,Collision,0.0,17
9672,2015,9,silverstone,maldonado,1985-03-09,Venezuelan,lotus_f1,14,,Collision,0.0,18
9673,2015,9,silverstone,button,1980-01-19,British,mclaren,18,,Collision,0.0,19
9674,2015,9,silverstone,nasr,1992-08-21,Brazilian,sauber,16,,Gearbox,0.0,20
9675,2015,10,hungaroring,vettel,1987-07-03,German,ferrari,3,6369985.0,Finished,25.0,1
9676,2015,10,hungaroring,kvyat,1994-04-26,Russian,red_bull,7,6385733.0,Finished,18.0,2
9677,2015,10,hungaroring,ricciardo,1989-07-01,Australian,red_bull,4,6395069.0,Finished,15.0,3
9678,2015,10,hungaroring,max_verstappen,1997-09-30,Dutch,toro_rosso,9,6414236.0,Finished,12.0,4
9679,2015,10,hungaroring,alonso,1981-07-29,Spanish,mclaren,15,6419064.0,Finished,10.0,5
9680,2015,10,hungaroring,hamilton,1985-01-07,British,mercedes,1,6422010.0,Finished,8.0,6
9681,2015,10,hungaroring,grosjean,1986-04-17,French,lotus_f1,10,6428563.0,Finished,6.0,7
9682,2015,10,hungaroring,rosberg,1985-06-27,German,mercedes,2,6428861.0,Finished,4.0,8
9683,2015,10,hungaroring,button,1980-01-19,British,mclaren,16,6437013.0,Finished,2.0,9
9684,2015,10,hungaroring,ericsson,1990-09-02,Swedish,sauber,17,6439115.0,Finished,1.0,10
9685,2015,10,hungaroring,nasr,1992-08-21,Brazilian,sauber,18,6443443.0,Finished,0.0,11
9686,2015,10,hungaroring,massa,1981-04-25,Brazilian,williams,8,6444263.0,Finished,0.0,12
9687,2015,10,hungaroring,bottas,1989-08-28,Finnish,williams,6,6450213.0,Finished,0.0,13
9688,2015,10,hungaroring,maldonado,1985-03-09,Venezuelan,lotus_f1,14,6455127.0,Finished,0.0,14
9689,2015,10,hungaroring,merhi,1991-03-22,Spanish,manor,19,,+2 Laps,0.0,15
9690,2015,10,hungaroring,stevens,1991-06-28,British,manor,20,,+4 Laps,0.0,16
9691,2015,10,hungaroring,sainz,1994-09-01,Spanish,toro_rosso,12,,Electrical,0.0,17
9692,2015,10,hungaroring,raikkonen,1979-10-17,Finnish,ferrari,5,,Power Unit,0.0,18
9693,2015,10,hungaroring,perez,1990-01-26,Mexican,force_india,13,,Suspension,0.0,19
9694,2015,10,hungaroring,hulkenberg,1987-08-19,German,force_india,11,,Front wing,0.0,20
9695,2015,11,spa,hamilton,1985-01-07,British,mercedes,1,5020387.0,Finished,25.0,1
9696,2015,11,spa,rosberg,1985-06-27,German,mercedes,2,5022445.0,Finished,18.0,2
9697,2015,11,spa,grosjean,1986-04-17,French,lotus_f1,9,5058375.0,Finished,15.0,3
9698,2015,11,spa,kvyat,1994-04-26,Russian,red_bull,12,5066079.0,Finished,12.0,4
9699,2015,11,spa,perez,1990-01-26,Mexican,force_india,4,5074384.0,Finished,10.0,5
9700,2015,11,spa,massa,1981-04-25,Brazilian,williams,6,5075670.0,Finished,8.0,6
9701,2015,11,spa,raikkonen,1979-10-17,Finnish,ferrari,16,5076090.0,Finished,6.0,7
9702,2015,11,spa,max_verstappen,1997-09-30,Dutch,toro_rosso,18,5076463.0,Finished,4.0,8
9703,2015,11,spa,bottas,1989-08-28,Finnish,williams,3,5081427.0,Power Unit,2.0,9
9704,2015,11,spa,ericsson,1990-09-02,Swedish,sauber,13,5111621.0,Finished,1.0,10
9705,2015,11,spa,nasr,1992-08-21,Brazilian,sauber,14,5122698.0,Finished,0.0,11
9706,2015,11,spa,vettel,1987-07-03,German,ferrari,8,,Tyre,0.0,12
9707,2015,11,spa,alonso,1981-07-29,Spanish,mclaren,20,,+1 Lap,0.0,13
9708,2015,11,spa,button,1980-01-19,British,mclaren,19,,+1 Lap,0.0,14
9709,2015,11,spa,merhi,1991-03-22,Spanish,manor,17,,+1 Lap,0.0,15
9710,2015,11,spa,stevens,1991-06-28,British,manor,15,,+1 Lap,0.0,16
9711,2015,11,spa,sainz,1994-09-01,Spanish,toro_rosso,10,,Power Unit,0.0,17
9712,2015,11,spa,ricciardo,1989-07-01,Australian,red_bull,5,,Power Unit,0.0,18
9713,2015,11,spa,maldonado,1985-03-09,Venezuelan,lotus_f1,7,,Engine,0.0,19
9714,2015,11,spa,hulkenberg,1987-08-19,German,force_india,11,,Power loss,0.0,20
9715,2015,12,monza,hamilton,1985-01-07,British,mercedes,1,4680688.0,Finished,25.0,1
9716,2015,12,monza,vettel,1987-07-03,German,ferrari,3,4705730.0,Finished,18.0,2
9717,2015,12,monza,massa,1981-04-25,Brazilian,williams,5,4728323.0,Finished,15.0,3
9718,2015,12,monza,bottas,1989-08-28,Finnish,williams,6,4728684.0,Finished,12.0,4
9719,2015,12,monza,raikkonen,1979-10-17,Finnish,ferrari,2,4749548.0,Finished,10.0,5
9720,2015,12,monza,perez,1990-01-26,Mexican,force_india,7,4753471.0,Finished,8.0,6
9721,2015,12,monza,hulkenberg,1987-08-19,German,force_india,9,,+1 Lap,6.0,7
9722,2015,12,monza,ricciardo,1989-07-01,Australian,red_bull,19,,+1 Lap,4.0,8
9723,2015,12,monza,ericsson,1990-09-02,Swedish,sauber,12,,+1 Lap,2.0,9
9724,2015,12,monza,kvyat,1994-04-26,Russian,red_bull,18,,+1 Lap,1.0,10
9725,2015,12,monza,sainz,1994-09-01,Spanish,toro_rosso,17,,+1 Lap,0.0,11
9726,2015,12,monza,max_verstappen,1997-09-30,Dutch,toro_rosso,20,,+1 Lap,0.0,12
9727,2015,12,monza,nasr,1992-08-21,Brazilian,sauber,17,,+1 Lap,0.0,13
9728,2015,12,monza,button,1980-01-19,British,mclaren,15,,+1 Lap,0.0,14
9729,2015,12,monza,stevens,1991-06-28,British,manor,13,,+2 Laps,0.0,15
9730,2015,12,monza,merhi,1991-03-22,Spanish,manor,14,,+2 Laps,0.0,16
9731,2015,12,monza,rosberg,1985-06-27,German,mercedes,4,,+3 Laps,0.0,17
9732,2015,12,monza,alonso,1981-07-29,Spanish,mclaren,16,,+6 Laps,0.0,18
9733,2015,12,monza,grosjean,1986-04-17,French,lotus_f1,8,,Collision damage,0.0,19
9734,2015,12,monza,maldonado,1985-03-09,Venezuelan,lotus_f1,10,,Collision damage,0.0,20
9735,2015,13,marina_bay,vettel,1987-07-03,German,ferrari,1,7282118.0,Finished,25.0,1
9736,2015,13,marina_bay,ricciardo,1989-07-01,Australian,red_bull,2,7283596.0,Finished,18.0,2
9737,2015,13,marina_bay,raikkonen,1979-10-17,Finnish,ferrari,3,7299272.0,Finished,15.0,3
9738,2015,13,marina_bay,rosberg,1985-06-27,German,mercedes,6,7306838.0,Finished,12.0,4
9739,2015,13,marina_bay,bottas,1989-08-28,Finnish,williams,7,7316322.0,Finished,10.0,5
9740,2015,13,marina_bay,kvyat,1994-04-26,Russian,red_bull,4,7317626.0,Finished,8.0,6
9741,2015,13,marina_bay,perez,1990-01-26,Mexican,force_india,13,7332954.0,Finished,6.0,7
9742,2015,13,marina_bay,max_verstappen,1997-09-30,Dutch,toro_rosso,8,7333568.0,Finished,4.0,8
9743,2015,13,marina_bay,sainz,1994-09-01,Spanish,toro_rosso,14,7334978.0,Finished,2.0,9
9744,2015,13,marina_bay,nasr,1992-08-21,Brazilian,sauber,16,7372163.0,Finished,1.0,10
9745,2015,13,marina_bay,ericsson,1990-09-02,Swedish,sauber,17,7379625.0,Finished,0.0,11
9746,2015,13,marina_bay,maldonado,1985-03-09,Venezuelan,lotus_f1,18,7379836.0,Finished,0.0,12
9747,2015,13,marina_bay,grosjean,1986-04-17,French,lotus_f1,10,,Tyre,0.0,13
9748,2015,13,marina_bay,rossi,1991-09-25,American,manor,20,,+2 Laps,0.0,14
9749,2015,13,marina_bay,stevens,1991-06-28,British,manor,19,,+2 Laps,0.0,15
9750,2015,13,marina_bay,button,1980-01-19,British,mclaren,15,,Gearbox,0.0,16
9751,2015,13,marina_bay,alonso,1981-07-29,Spanish,mclaren,12,,Gearbox,0.0,17
9752,2015,13,marina_bay,hamilton,1985-01-07,British,mercedes,5,,Throttle,0.0,18
9753,2015,13,marina_bay,massa,1981-04-25,Brazilian,williams,9,,Gearbox,0.0,19
9754,2015,13,marina_bay,hulkenberg,1987-08-19,German,force_india,11,,Collision,0.0,20
9755,2015,14,suzuka,hamilton,1985-01-07,British,mercedes,2,5286508.0,Finished,25.0,1
9756,2015,14,suzuka,rosberg,1985-06-27,German,mercedes,1,5305472.0,Finished,18.0,2
9757,2015,14,suzuka,vettel,1987-07-03,German,ferrari,4,5307358.0,Finished,15.0,3
9758,2015,14,suzuka,raikkonen,1979-10-17,Finnish,ferrari,6,5320276.0,Finished,12.0,4
9759,2015,14,suzuka,bottas,1989-08-28,Finnish,williams,3,5323254.0,Finished,10.0,5
9760,2015,14,suzuka,hulkenberg,1987-08-19,German,force_india,13,5342067.0,Finished,8.0,6
9761,2015,14,suzuka,grosjean,1986-04-17,French,lotus_f1,8,5358806.0,Finished,6.0,7
9762,2015,14,suzuka,maldonado,1985-03-09,Venezuelan,lotus_f1,11,5360083.0,Finished,4.0,8
9763,2015,14,suzuka,max_verstappen,1997-09-30,Dutch,toro_rosso,17,5381823.0,Finished,2.0,9
9764,2015,14,suzuka,sainz,1994-09-01,Spanish,toro_rosso,10,,+1 Lap,1.0,10
9765,2015,14,suzuka,alonso,1981-07-29,Spanish,mclaren,12,,+1 Lap,0.0,11
9766,2015,14,suzuka,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,0.0,12
9767,2015,14,suzuka,kvyat,1994-04-26,Russian,red_bull,20,,+1 Lap,0.0,13
9768,2015,14,suzuka,ericsson,1990-09-02,Swedish,sauber,15,,+1 Lap,0.0,14
9769,2015,14,suzuka,ricciardo,1989-07-01,Australian,red_bull,7,,+1 Lap,0.0,15
9770,2015,14,suzuka,button,1980-01-19,British,mclaren,14,,+1 Lap,0.0,16
9771,2015,14,suzuka,massa,1981-04-25,Brazilian,williams,5,,+2 Laps,0.0,17
9772,2015,14,suzuka,rossi,1991-09-25,American,manor,19,,+2 Laps,0.0,18
9773,2015,14,suzuka,stevens,1991-06-28,British,manor,18,,+3 Laps,0.0,19
9774,2015,14,suzuka,nasr,1992-08-21,Brazilian,sauber,16,,Retired,0.0,20
9775,2015,15,sochi,hamilton,1985-01-07,British,mercedes,2,5831024.0,Finished,25.0,1
9776,2015,15,sochi,vettel,1987-07-03,German,ferrari,4,5836977.0,Finished,18.0,2
9777,2015,15,sochi,perez,1990-01-26,Mexican,force_india,7,5859942.0,Finished,15.0,3
9778,2015,15,sochi,massa,1981-04-25,Brazilian,williams,15,5869855.0,Finished,12.0,4
9779,2015,15,sochi,kvyat,1994-04-26,Russian,red_bull,11,5878590.0,Finished,10.0,5
9780,2015,15,sochi,nasr,1992-08-21,Brazilian,sauber,12,5887532.0,Finished,8.0,6
9781,2015,15,sochi,maldonado,1985-03-09,Venezuelan,lotus_f1,14,5892112.0,Finished,6.0,7
9782,2015,15,sochi,raikkonen,1979-10-17,Finnish,ferrari,5,5903382.0,Finished,4.0,8
9783,2015,15,sochi,button,1980-01-19,British,mclaren,13,5910491.0,Finished,2.0,9
9784,2015,15,sochi,max_verstappen,1997-09-30,Dutch,toro_rosso,9,5919448.0,Finished,1.0,10
9785,2015,15,sochi,alonso,1981-07-29,Spanish,mclaren,19,5922234.0,Finished,0.0,11
9786,2015,15,sochi,bottas,1989-08-28,Finnish,williams,3,,Collision,0.0,12
9787,2015,15,sochi,merhi,1991-03-22,Spanish,manor,18,,+1 Lap,0.0,13
9788,2015,15,sochi,stevens,1991-06-28,British,manor,17,,+2 Laps,0.0,14
9789,2015,15,sochi,ricciardo,1989-07-01,Australian,red_bull,10,,Suspension,0.0,15
9790,2015,15,sochi,sainz,1994-09-01,Spanish,toro_rosso,20,,Brakes,0.0,16
9791,2015,15,sochi,grosjean,1986-04-17,French,lotus_f1,8,,Accident,0.0,17
9792,2015,15,sochi,rosberg,1985-06-27,German,mercedes,1,,Throttle,0.0,18
9793,2015,15,sochi,hulkenberg,1987-08-19,German,force_india,6,,Collision,0.0,19
9794,2015,15,sochi,ericsson,1990-09-02,Swedish,sauber,17,,Collision,0.0,20
9795,2015,16,americas,hamilton,1985-01-07,British,mercedes,2,6652703.0,Finished,25.0,1
9796,2015,16,americas,rosberg,1985-06-27,German,mercedes,1,6655553.0,Finished,18.0,2
9797,2015,16,americas,vettel,1987-07-03,German,ferrari,13,6656084.0,Finished,15.0,3
9798,2015,16,americas,max_verstappen,1997-09-30,Dutch,toro_rosso,8,6675062.0,Finished,12.0,4
9799,2015,16,americas,perez,1990-01-26,Mexican,force_india,5,6677116.0,Finished,10.0,5
9800,2015,16,americas,button,1980-01-19,British,mclaren,11,6680761.0,Finished,8.0,6
9801,2015,16,americas,sainz,1994-09-01,Spanish,toro_rosso,20,6683322.0,Finished,6.0,7
9802,2015,16,americas,maldonado,1985-03-09,Venezuelan,lotus_f1,12,6684976.0,Finished,4.0,8
9803,2015,16,americas,nasr,1992-08-21,Brazilian,sauber,15,6692960.0,Finished,2.0,9
9804,2015,16,americas,ricciardo,1989-07-01,Australian,red_bull,3,6706074.0,Finished,1.0,10
9805,2015,16,americas,alonso,1981-07-29,Spanish,mclaren,9,6707519.0,Finished,0.0,11
9806,2015,16,americas,rossi,1991-09-25,American,manor,17,6727980.0,Finished,0.0,12
9807,2015,16,americas,kvyat,1994-04-26,Russian,red_bull,4,,Accident,0.0,13
9808,2015,16,americas,hulkenberg,1987-08-19,German,force_india,6,,Accident,0.0,14
9809,2015,16,americas,ericsson,1990-09-02,Swedish,sauber,14,,Retired,0.0,15
9810,2015,16,americas,raikkonen,1979-10-17,Finnish,ferrari,18,,Brake duct,0.0,16
9811,2015,16,americas,massa,1981-04-25,Brazilian,williams,7,,Retired,0.0,17
9812,2015,16,americas,grosjean,1986-04-17,French,lotus_f1,10,,Retired,0.0,18
9813,2015,16,americas,bottas,1989-08-28,Finnish,williams,16,,Retired,0.0,19
9814,2015,16,americas,stevens,1991-06-28,British,manor,19,,Retired,0.0,20
9815,2015,17,rodriguez,rosberg,1985-06-27,German,mercedes,1,6155038.0,Finished,25.0,1
9816,2015,17,rodriguez,hamilton,1985-01-07,British,mercedes,2,6156992.0,Finished,18.0,2
9817,2015,17,rodriguez,bottas,1989-08-28,Finnish,williams,6,6169630.0,Finished,15.0,3
9818,2015,17,rodriguez,kvyat,1994-04-26,Russian,red_bull,4,6171610.0,Finished,12.0,4
9819,2015,17,rodriguez,ricciardo,1989-07-01,Australian,red_bull,5,6174720.0,Finished,10.0,5
9820,2015,17,rodriguez,massa,1981-04-25,Brazilian,williams,7,6176531.0,Finished,8.0,6
9821,2015,17,rodriguez,hulkenberg,1987-08-19,German,force_india,10,6180898.0,Finished,6.0,7
9822,2015,17,rodriguez,perez,1990-01-26,Mexican,force_india,9,6189381.0,Finished,4.0,8
9823,2015,17,rodriguez,max_verstappen,1997-09-30,Dutch,toro_rosso,8,6190267.0,Finished,2.0,9
9824,2015,17,rodriguez,grosjean,1986-04-17,French,lotus_f1,12,6192972.0,Finished,1.0,10
9825,2015,17,rodriguez,maldonado,1985-03-09,Venezuelan,lotus_f1,13,6193576.0,Finished,0.0,11
9826,2015,17,rodriguez,ericsson,1990-09-02,Swedish,sauber,14,6195218.0,Finished,0.0,12
9827,2015,17,rodriguez,sainz,1994-09-01,Spanish,toro_rosso,11,6203810.0,Finished,0.0,13
9828,2015,17,rodriguez,button,1980-01-19,British,mclaren,20,6204252.0,Finished,0.0,14
9829,2015,17,rodriguez,rossi,1991-09-25,American,manor,16,,+2 Laps,0.0,15
9830,2015,17,rodriguez,stevens,1991-06-28,British,manor,17,,+2 Laps,0.0,16
9831,2015,17,rodriguez,nasr,1992-08-21,Brazilian,sauber,15,,Brakes,0.0,17
9832,2015,17,rodriguez,vettel,1987-07-03,German,ferrari,3,,Accident,0.0,18
9833,2015,17,rodriguez,raikkonen,1979-10-17,Finnish,ferrari,19,,Collision,0.0,19
9834,2015,17,rodriguez,alonso,1981-07-29,Spanish,mclaren,18,,Retired,0.0,20
9835,2015,18,interlagos,rosberg,1985-06-27,German,mercedes,1,5469090.0,Finished,25.0,1
9836,2015,18,interlagos,hamilton,1985-01-07,British,mercedes,2,5476846.0,Finished,18.0,2
9837,2015,18,interlagos,vettel,1987-07-03,German,ferrari,3,5483334.0,Finished,15.0,3
9838,2015,18,interlagos,raikkonen,1979-10-17,Finnish,ferrari,4,5516633.0,Finished,12.0,4
